PC1,PC2,PC3,PC4,KMeans_Pred
1.2308284212408358,1.6017486351199066,0.5387193681893144,-1.086372353715716,1
1.108601006988445,1.0093142609302523,-0.2699798515801769,-1.0890710664686278,1
-3.412255127439312,0.5614685136080765,-0.24861509798364972,1.0733639092241567,0
3.6795425972564955,4.7654860502454826,-1.0213134394661467,-0.5011073550923509,2
-1.9539274713989845,1.383384523347776,0.7314616003848253,0.19541278826262867,0
0.8997750553071052,0.416479780709742,-0.38175904303587105,-1.0721843255737642,1
-0.3809287954395566,0.10177362904942332,-2.714084812054899,0.7719737597338678,1
0.5095394527308875,0.16165834016735084,-1.56585938190243,-0.4183622361465855,1
-0.9449755375621799,0.5297995619111013,1.8544188565408009,-0.3941655877013349,1
1.0266838915521082,-0.25764156630571333,-1.1036104435238483,-0.7156441045557148,1
-0.23287015644280779,-0.2810277686782181,-0.2613567846381235,-1.0763942492067922,1
-2.9205405089267216,0.8932702935199455,-0.2587043556498713,0.6338351112665049,0
-1.8371977355130806,-1.6136689946078087,1.0094894405579435,-1.1232169197628166,1
-1.0433747144410408,1.0028411182968002,-0.7325353558254011,0.09148283586439195,0
-1.3070898468495713,-0.78904863101265,0.38981105663669685,-0.7536994303896677,1
3.37915727170973,0.11570244168414633,-0.7381300239789628,1.5430351981540325,3
1.8157466593464617,-1.5847236873694537,-0.26135500202596984,0.7356521660821321,3
-3.450167737011514,0.9699224522576143,-0.5814521327000927,1.1265809061168532,0
-4.912066145268675,-0.09449868457583459,6.1101582663229115,2.4124213995796415,0
3.721195131644584,-1.4472549790076847,0.8880290586053641,2.7643385257521222,3
1.127386652371411,0.49161113599579725,2.1335009145777724,-0.17649248029181444,1
-2.3603471819217505,-0.47939964609917274,1.0135553963177326,-0.4217099379111505,0
1.1637842932406406,1.1152762035505948,-0.7901192638794227,-0.5451944083522763,1
0.11784622431902793,0.3610311400908273,-0.0466723185595789,-0.9468386294263129,1
-0.02063545187582148,-1.086617411797167,0.40434877431057775,-1.0696217221337487,1
-0.7827458706662412,-0.09649809045121012,0.3090940419091051,-1.0823576860552324,1
1.2178275360138833,-0.6591689610716239,-0.311232316268043,-0.695175222574988,1
1.8140674832663037,-1.4508865366121564,-0.9424872153120513,0.19379156400514239,3
4.2422963446830035,-0.19560367370629975,3.6438751102329405,2.389810580330572,3
0.5727927042682192,-0.6373848425228662,0.08635075898683378,-1.0298392992154193,1
0.16376154366827447,-1.0666784817397428,1.0905184710877331,-0.6448740771168402,1
-1.6797035613689009,-1.0016286214160555,-1.4684359061547159,0.6732207423125917,0
-0.5628976320853285,-0.022104395997464134,-0.6383905491005265,-0.5326513378830997,1
0.8559358125570657,-0.18344075868103887,1.903072246046113,0.20225895434319174,1
-1.9121703067898708,0.09155993466113843,-0.5069589755291884,0.02762527084089346,0
0.8324201868879187,-0.8693259964626717,-1.0176928669336587,-0.5031342354400566,1
1.6025977456332412,2.939120570125815,-0.3866914167747063,-1.400371186555011,1
